0.470115 0.438077 0.354596 2.85879e-05 -0.00939289 0.00173004
0.470111 0.438078 0.354599 1.00247e-05 -0.00937794 0.00173508
0.470111 0.438074 0.3546 6.94074e-06 -0.00937974 0.00172989
0.470111 0.438079 0.354604 2.75557e-05 -0.00938465 0.00172721
0.470107 0.438076 0.354602 2.19518e-05 -0.00938137 0.00172832
0.47011 0.438072 0.354597 2.9091e-06 -0.00937539 0.00171847
0.470106 0.438079 0.354607 2.74531e-05 -0.00940147 0.00174224
0.470105 0.438073 0.354602 5.47653e-06 -0.00938114 0.00173673
0.470108 0.438072 0.354603 1.28389e-05 -0.00938986 0.00173104
0.470105 0.438069 0.354603 2.33641e-06 -0.00938294 0.00174353
0.470103 0.438068 0.354603 1.4593e-05 -0.00939564 0.00174473
0.470098 0.438064 0.354598 -1.02564e-05 -0.00936063 0.00173726
0.470101 0.438066 0.354605 -6.95695e-07 -0.00938507 0.00174463
0.470096 0.438064 0.354598 1.94386e-06 -0.00937333 0.00175044
0.470095 0.438062 0.3546 -1.04436e-05 -0.00937745 0.00175829
0.470095 0.438059 0.3546 1.23031e-05 -0.0093775 0.00173794
0.470098 0.438055 0.354608 -1.6037e-05 -0.0093975 0.00176723
0.470099 0.438056 0.354605 -3.59318e-06 -0.00939339 0.0017474
0.470093 0.438052 0.354604 -1.07693e-05 -0.00939117 0.00176104
0.470094 0.438054 0.354607 -6.52403e-07 -0.00938882 0.00175258
0.470095 0.438049 0.354608 -2.25283e-06 -0.00938989 0.00175912
0.470087 0.438049 0.354608 -6.49995e-06 -0.00940237 0.0017867
0.470092 0.438047 0.354611 -3.9235e-06 -0.00940744 0.00176842
0.470087 0.43804 0.354605 -1.21103e-05 -0.00937917 0.0017605
0.470093 0.438039 0.354609 -1.11793e-05 -0.0094049 0.00176979
0.470082 0.438036 0.354604 -2.52592e-05 -0.00938366 0.00177006
0.470085 0.438035 0.354609 -6.5079e-06 -0.00940578 0.00178837
0.470082 0.438027 0.354609 -2.89669e-05 -0.00939267 0.00178365
0.470082 0.438023 0.354605 -2.22674e-05 -0.00938527 0.0017829
0.470079 0.438016 0.354603 -3.70399e-05 -0.00939049 0.00179871
0.470081 0.438014 0.354608 -1.50472e-05 -0.00939124 0.0017772
0.47008 0.438008 0.354601 -3.82094e-05 -0.00938125 0.0017802
0.470075 0.438005 0.354603 -3.53242e-05 -0.00937669 0.00179736
0.470078 0.437999 0.3546 -3.49775e-05 -0.00936638 0.00177829
0.470072 0.43799 0.354598 -4.03941e-05 -0.00936961 0.00178736
0.470074 0.437988 0.354606 -2.80013e-05 -0.00938916 0.0018056
0.470075 0.437974 0.3546 -5.71174e-05 -0.00936628 0.00177749
0.470073 0.437978 0.354601 -3.62131e-05 -0.00936089 0.00179169
0.470075 0.437971 0.354599 -2.67413e-05 -0.00938467 0.00178966
0.470073 0.437964 0.354602 -5.29077e-05 -0.00935756 0.00178781
0.470077 0.437959 0.354602 -2.56909e-05 -0.00939732 0.00180984
0.470073 0.437951 0.354601 -4.95073e-05 -0.00936878 0.00179692
0.470072 0.437947 0.3546 -4.18308e-05 -0.00936754 0.0018084
0.470071 0.437941 0.354598 -4.90006e-05 -0.00936499 0.00180378
0.47007 0.437938 0.354601 -2.98242e-05 -0.00937715 0.00181529
0.470066 0.43793 0.354599 -3.98694e-05 -0.00936025 0.00180301
0.470067 0.437913 0.354597 -4.85026e-05 -0.00936494 0.00180659
0.470069 0.43791 0.354604 -3.73579e-05 -0.00936907 0.00179267
0.470067 0.4379 0.354597 -5.28415e-05 -0.00935783 0.00180715
0.470067 0.437896 0.354602 -3.84502e-05 -0.00936635 0.00180607
0.470065 0.437891 0.354607 -3.45026e-05 -0.00936793 0.0018055
0.470061 0.437875 0.354594 -4.76086e-05 -0.00933534 0.00178757
0.470064 0.437868 0.354602 -5.01805e-05 -0.00935393 0.00180798
0.470064 0.437864 0.354606 -3.6979e-05 -0.00937278 0.00181541
0.470059 0.437844 0.354595 -4.58657e-05 -0.00935105 0.00181685
0.470061 0.437832 0.354599 -4.64073e-05 -0.00933868 0.00179661
0.470061 0.437828 0.354601 -3.28028e-05 -0.00936714 0.0018003
0.470057 0.437815 0.354601 -7.19797e-05 -0.00935378 0.00184594
0.470057 0.437807 0.3546 -4.59352e-05 -0.00935855 0.00182075
0.470054 0.437797 0.354601 -5.6621e-05 -0.00934852 0.00182694
0.470055 0.437783 0.354598 -6.66634e-05 -0.00935738 0.00184336
0.470054 0.437779 0.354604 -4.1613e-05 -0.00935358 0.00180305
0.470052 0.43777 0.354607 -4.94586e-05 -0.00935824 0.00182918
0.470054 0.437745 0.354605 -3.54583e-05 -0.00936332 0.00183067
0.470048 0.437736 0.354604 -5.3269e-05 -0.00935418 0.00187478
0.470049 0.437724 0.354611 -4.34457e-05 -0.00936556 0.00185109
0.470048 0.43771 0.354605 -5.30796e-05 -0.0093641 0.00186041
0.470045 0.4377 0.354605 -5.12971e-05 -0.0093503 0.00184707
0.470047 0.437671 0.354605 -6.01715e-05 -0.00935223 0.00185063
0.470049 0.437663 0.35461 -3.96481e-05 -0.00938015 0.00186464
0.470045 0.437643 0.354606 -6.2907e-05 -0.0093478 0.00184059
0.47005 0.437635 0.354618 -2.52279e-05 -0.00937284 0.00183247
0.470047 0.437619 0.354609 -3.90019e-05 -0.00936704 0.00185434
0.470049 0.43759 0.354613 -3.77343e-05 -0.00936696 0.00184973
0.47005 0.437573 0.354611 -3.87908e-05 -0.00936423 0.00184514
0.47005 0.437561 0.354619 -2.16138e-05 -0.00938467 0.00183402
0.470048 0.437547 0.354622 -3.38891e-05 -0.00937571 0.00184675
0.470055 0.43753 0.354624 -1.45774e-05 -0.00939405 0.00183594
0.470047 0.437516 0.354621 -3.34578e-05 -0.00937566 0.00185553
0.470048 0.4375 0.354621 -1.36283e-05 -0.00938404 0.00183193
0.470048 0.437482 0.354618 -2.96949e-05 -0.00938 0.00184719
0.47005 0.437449 0.354629 -1.26582e-05 -0.00940419 0.00184998
0.470052 0.437424 0.354625 -2.09026e-05 -0.00939891 0.00183477
0.470054 0.437413 0.354627 -1.53498e-05 -0.00940561 0.00184729
0.470051 0.437393 0.354624 -2.97815e-05 -0.00938125 0.00184723
0.470054 0.437374 0.35463 -1.2358e-05 -0.00939139 0.001841
0.470057 0.437355 0.354631 -1.24027e-05 -0.00939481 0.00183065
0.470057 0.437337 0.354625 -3.78153e-06 -0.00939939 0.00182726
0.47006 0.437318 0.354626 -9.86053e-06 -0.00940949 0.00182482
0.470058 0.437294 0.354625 -2.44789e-05 -0.00940161 0.00182752
0.47006 0.437275 0.354624 -1.37072e-05 -0.00940199 0.00182185
0.470057 0.437259 0.354631 -1.43125e-05 -0.00943253 0.00185161
0.470061 0.437235 0.354625 -1.7884e-05 -0.0094048 0.00181998
0.470059 0.437217 0.35463 -1.69554e-05 -0.00941469 0.00184013
0.470059 0.437175 0.354627 5.1434e-06 -0.0094055 0.00179801
0.470065 0.437152 0.354633 -1.07238e-05 -0.00940862 0.00181263
0.470062 0.437124 0.35463 -1.75386e-05 -0.0093995 0.00180283
0.470066 0.437105 0.354627 -1.24868e-05 -0.00941584 0.00181302
0.470064 0.437082 0.354626 -2.55061e-05 -0.00940723 0.00180348
0.47006 0.437062 0.354624 -1.87087e-05 -0.00940361 0.00179266
0.470059 0.43704 0.354623 -1.98942e-05 -0.00939778 0.00178774
0.47006 0.437011 0.354621 -1.03018e-05 -0.00938926 0.0017758
0.470062 0.436996 0.354628 1.60722e-05 -0.00940742 0.00177558
0.470058 0.43697 0.354626 2.82881e-07 -0.00941021 0.00178708
0.470057 0.436943 0.354622 -2.01588e-05 -0.00937295 0.00177985
0.470056 0.436889 0.354613 -4.85792e-05 -0.00938224 0.0018031
0.47006 0.436871 0.354623 -2.85227e-05 -0.00939781 0.00178484
0.470055 0.436846 0.354616 -3.03488e-05 -0.00937587 0.00178485
0.470059 0.436818 0.354616 -3.60869e-05 -0.00937599 0.00177559
0.470059 0.436637 0.354619 -1.78208e-05 -0.00938732 0.00178988
0.47006 0.436606 0.354613 -3.47728e-05 -0.00938019 0.00178223
0.470058 0.43658 0.354615 -2.26232e-05 -0.00937709 0.00178824
0.470063 0.436549 0.35461 -1.56833e-05 -0.00937931 0.00175478
0.470065 0.436525 0.354618 -1.4123e-06 -0.0093916 0.00176757
0.470063 0.436466 0.354616 -9.48878e-06 -0.00937732 0.00176536
0.470061 0.436443 0.354618 -7.76316e-06 -0.00938652 0.00176865
0.470066 0.436412 0.354626 1.88344e-06 -0.00940132 0.00177051
0.470066 0.436381 0.354618 -7.22771e-06 -0.00939639 0.00177492
0.470063 0.436348 0.354615 -2.91324e-05 -0.00938626 0.0018032
0.470064 0.436319 0.354618 -2.76368e-05 -0.00936627 0.00177118
0.470065 0.436291 0.35462 -4.33732e-07 -0.00939028 0.00178002
0.47007 0.43626 0.354627 1.85485e-05 -0.00942271 0.00176619
0.470065 0.436231 0.354626 2.98116e-05 -0.00939391 0.00175686
0.470074 0.436197 0.354626 1.77026e-05 -0.00941717 0.00177623
0.470071 0.43616 0.354628 6.03467e-06 -0.00940162 0.00174775
0.470075 0.436128 0.35463 4.4735e-06 -0.0094126 0.00176981
0.470076 0.436065 0.354629 2.48929e-05 -0.00940792 0.00176568
0.470081 0.436028 0.354633 1.09799e-05 -0.00942296 0.00177761
0.470082 0.435994 0.354639 2.11515e-05 -0.0094278 0.00176064
0.470081 0.435964 0.354635 2.05512e-05 -0.00942162 0.00178108
0.470081 0.435934 0.354642 4.28724e-05 -0.00945879 0.00177438
0.470081 0.435894 0.354637 1.83314e-05 -0.00941404 0.00174335
0.470083 0.435866 0.354639 3.94872e-05 -0.00944473 0.00176008
0.470087 0.435825 0.354642 3.93735e-05 -0.00945189 0.00176355
0.47009 0.435788 0.35464 3.54411e-05 -0.00943788 0.00175254
0.470087 0.435751 0.354636 2.14863e-05 -0.00942651 0.0017443
0.470087 0.435721 0.354643 3.75891e-05 -0.00947034 0.00178146
0.470084 0.435684 0.354641 3.0796e-05 -0.00944198 0.00178075
0.470094 0.435603 0.354637 2.15434e-05 -0.00944076 0.00175201
0.470089 0.435575 0.354643 4.84992e-05 -0.00945586 0.00175912
0.470089 0.435536 0.354644 3.06347e-05 -0.00944696 0.00176848
0.470087 0.435495 0.354639 3.35291e-05 -0.00942594 0.00175097
0.470089 0.435456 0.354641 6.47597e-06 -0.00944503 0.00177214
0.470091 0.43542 0.354645 4.1118e-05 -0.0094586 0.00176643
0.470091 0.43538 0.354646 3.09857e-05 -0.00946805 0.00177235
