0.470115 0.438077 2.85879e-05 -0.00939289 0.0017300
0.470111 0.438078 1.00247e-05 -0.00937794 0.0017350
0.470111 0.438074 6.94074e-06 -0.00937974 0.0017298
0.470111 0.438079 2.75557e-05 -0.00938465 0.0017272
0.470107 0.438076 2.19518e-05 -0.00938137 0.0017283
0.47011 0.438072 2.9091e-06 -0.00937539 0.0017184
0.470106 0.438079 2.74531e-05 -0.00940147 0.0017422
0.470105 0.438073 5.47653e-06 -0.00938114 0.0017367
0.470108 0.438072 1.28389e-05 -0.00938986 0.0017310
0.470105 0.438069 2.33641e-06 -0.00938294 0.0017435
0.470103 0.438068 1.4593e-05 -0.00939564 0.0017447
0.470098 0.438064 -1.02564e-05 -0.00936063 0.0017372
0.470101 0.438066 -6.95695e-07 -0.00938507 0.0017446
0.470096 0.438064 1.94386e-06 -0.00937333 0.0017504
0.470095 0.438062 -1.04436e-05 -0.00937745 0.0017582
0.470095 0.438059 1.23031e-05 -0.0093775 0.0017379
0.470098 0.438055 -1.6037e-05 -0.0093975 0.0017672
0.470099 0.438056 -3.59318e-06 -0.00939339 0.001747
0.470093 0.438052 -1.07693e-05 -0.00939117 0.0017610
0.470094 0.438054 -6.52403e-07 -0.00938882 0.0017525
0.470095 0.438049 -2.25283e-06 -0.00938989 0.0017591
0.470087 0.438049 -6.49995e-06 -0.00940237 0.001786
0.470092 0.438047 -3.9235e-06 -0.00940744 0.0017684
0.470087 0.43804 -1.21103e-05 -0.00937917 0.001760
0.470093 0.438039 -1.11793e-05 -0.0094049 0.0017697
0.470082 0.438036 -2.52592e-05 -0.00938366 0.0017700
0.470085 0.438035 -6.5079e-06 -0.00940578 0.0017883
0.470082 0.438027 -2.89669e-05 -0.00939267 0.0017836
0.470082 0.438023 -2.22674e-05 -0.00938527 0.001782
0.470079 0.438016 -3.70399e-05 -0.00939049 0.0017987
0.470081 0.438014 -1.50472e-05 -0.00939124 0.001777
0.47008 0.438008 -3.82094e-05 -0.00938125 0.001780
0.470075 0.438005 -3.53242e-05 -0.00937669 0.0017973
0.470078 0.437999 -3.49775e-05 -0.00936638 0.0017782
0.470072 0.43799 -4.03941e-05 -0.00936961 0.0017873
0.470074 0.437988 -2.80013e-05 -0.00938916 0.001805
0.470075 0.437974 -5.71174e-05 -0.00936628 0.0017774
0.470073 0.437978 -3.62131e-05 -0.00936089 0.0017916
0.470075 0.437971 -2.67413e-05 -0.00938467 0.0017896
0.470073 0.437964 -5.29077e-05 -0.00935756 0.0017878
0.470077 0.437959 -2.56909e-05 -0.00939732 0.0018098
0.470073 0.437951 -4.95073e-05 -0.00936878 0.0017969
0.470072 0.437947 -4.18308e-05 -0.00936754 0.001808
0.470071 0.437941 -4.90006e-05 -0.00936499 0.0018037
0.47007 0.437938 -2.98242e-05 -0.00937715 0.0018152
0.470066 0.43793 -3.98694e-05 -0.00936025 0.0018030
0.470067 0.437913 -4.85026e-05 -0.00936494 0.0018065
0.470069 0.43791 -3.73579e-05 -0.00936907 0.0017926
0.470067 0.4379 -5.28415e-05 -0.00935783 0.0018071
0.470067 0.437896 -3.84502e-05 -0.00936635 0.0018060
0.470065 0.437891 -3.45026e-05 -0.00936793 0.001805
0.470061 0.437875 -4.76086e-05 -0.00933534 0.0017875
0.470064 0.437868 -5.01805e-05 -0.00935393 0.0018079
0.470064 0.437864 -3.6979e-05 -0.00937278 0.0018154
0.470059 0.437844 -4.58657e-05 -0.00935105 0.0018168
0.470061 0.437832 -4.64073e-05 -0.00933868 0.0017966
0.470061 0.437828 -3.28028e-05 -0.00936714 0.001800
0.470057 0.437815 -7.19797e-05 -0.00935378 0.0018459
0.470057 0.437807 -4.59352e-05 -0.00935855 0.0018207
0.470054 0.437797 -5.6621e-05 -0.00934852 0.0018269
0.470055 0.437783 -6.66634e-05 -0.00935738 0.0018433
0.470054 0.437779 -4.1613e-05 -0.00935358 0.0018030
0.470052 0.43777 -4.94586e-05 -0.00935824 0.0018291
0.470054 0.437745 -3.54583e-05 -0.00936332 0.0018306
0.470048 0.437736 -5.3269e-05 -0.00935418 0.0018747
0.470049 0.437724 -4.34457e-05 -0.00936556 0.0018510
0.470048 0.43771 -5.30796e-05 -0.0093641 0.0018604
0.470045 0.4377 -5.12971e-05 -0.0093503 0.0018470
0.470047 0.437671 -6.01715e-05 -0.00935223 0.0018506
0.470049 0.437663 -3.96481e-05 -0.00938015 0.0018646
0.470045 0.437643 -6.2907e-05 -0.0093478 0.0018405
0.47005 0.437635 -2.52279e-05 -0.00937284 0.0018324
0.470047 0.437619 -3.90019e-05 -0.00936704 0.0018543
0.470049 0.43759 -3.77343e-05 -0.00936696 0.0018497
0.47005 0.437573 -3.87908e-05 -0.00936423 0.0018451
0.47005 0.437561 -2.16138e-05 -0.00938467 0.0018340
0.470048 0.437547 -3.38891e-05 -0.00937571 0.0018467
0.470055 0.43753 -1.45774e-05 -0.00939405 0.0018359
0.470047 0.437516 -3.34578e-05 -0.00937566 0.0018555
0.470048 0.4375 -1.36283e-05 -0.00938404 0.0018319
0.470048 0.437482 -2.96949e-05 -0.00938 0.0018471
0.47005 0.437449 -1.26582e-05 -0.00940419 0.0018499
0.470052 0.437424 -2.09026e-05 -0.00939891 0.0018347
0.470054 0.437413 -1.53498e-05 -0.00940561 0.0018472
0.470051 0.437393 -2.97815e-05 -0.00938125 0.0018472
0.470054 0.437374 -1.2358e-05 -0.00939139 0.00184
0.470057 0.437355 -1.24027e-05 -0.00939481 0.0018306
0.470057 0.437337 -3.78153e-06 -0.00939939 0.0018272
0.47006 0.437318 -9.86053e-06 -0.00940949 0.0018248
