0.470129 0.005083 -8.17272e-06 -0.00942559 0.0017856
0.470126 0.00508598 2.62747e-09 -0.0094196 0.0017707
0.470125 0.00508582 -8.07503e-06 -0.00940761 0.0017796
0.470126 0.0050888 2.89436e-08 -0.0094196 0.0017767
0.470123 0.00508847 -1.61271e-05 -0.00940161 0.0017944
0.470129 0.00509146 -8.38506e-06 -0.00944356 0.001803
0.470129 0.00509162 -3.50605e-09 -0.00942559 0.0017947
0.470124 0.00509462 7.89014e-06 -0.00941362 0.0017799
0.47013 0.00509128 -1.61246e-05 -0.00943757 0.0018004
0.470126 0.00509976 -1.65384e-05 -0.00941959 0.0018064
0.470126 0.00509694 -1.66296e-05 -0.00942558 0.0018124
0.470129 0.00509427 -7.95973e-06 -0.00944356 0.0017856
0.470125 0.0050999 -7.9341e-06 -0.00940761 0.001809
0.470121 0.00510573 -2.35776e-07 -0.00938964 0.0017887
0.470129 0.00510539 -1.64232e-05 -0.00941959 0.0018064
0.470131 0.00510555 -8.02127e-06 -0.00944956 0.0017856
0.470124 0.0051112 -8.28058e-06 -0.0094136 0.0018095
0.470127 0.0051112 -8.23634e-06 -0.00943158 0.0017976
0.470126 0.00511718 7.71337e-06 -0.00941961 0.0017918
0.470127 0.00511966 -8.37891e-06 -0.00943158 0.0018035
0.470129 0.00512514 -1.66442e-05 -0.00944356 0.0018124
0.470122 0.00512812 -8.4457e-06 -0.00940162 0.001797
0.470126 0.00512829 -3.16307e-07 -0.0094196 0.0017767
0.470126 0.00512829 -3.16307e-07 -0.0094196 0.0017767
0.470126 0.0051336 -1.67127e-05 -0.00941959 0.0018064
0.470127 0.00514505 -8.6371e-06 -0.00943158 0.001785
0.470125 0.00514771 -1.69736e-05 -0.00942558 0.0018004
0.470123 0.00515053 -1.68254e-05 -0.0094136 0.0017824
0.470128 0.00515368 -6.35056e-07 -0.00942559 0.0017707
0.470129 0.00515933 -8.58791e-07 -0.0094196 0.0017827
0.470124 0.00516182 -1.71641e-05 -0.00940761 0.0017824
0.470123 0.00516496 -6.86558e-07 -0.00941361 0.0017707
0.47013 0.00517045 -9.0081e-06 -0.00943158 0.0017915
0.470126 0.00517626 -1.04161e-06 -0.00943758 0.0017707
0.470128 0.00518174 -9.29022e-06 -0.00942559 0.0017795
0.470125 0.00518737 -9.11786e-06 -0.00941959 0.001767
0.470126 0.00519567 -1.73509e-05 -0.00943157 0.0017824
0.470121 0.00519883 -1.3722e-06 -0.00940761 0.0017587
0.470123 0.00520481 1.46253e-05 -0.00941361 0.0017410
0.470125 0.00521011 -1.44191e-06 -0.00943757 0.0017587
0.470125 0.00521276 -9.43324e-06 -0.00941959 0.0017615
0.470124 0.00521858 -1.52255e-06 -0.00942559 0.0017527
0.470125 0.00522654 -2.58595e-05 -0.00941959 0.0017732
0.470126 0.00523269 -1.78193e-06 -0.00943158 0.0017467
0.470125 0.00523534 -9.83329e-06 -0.00941959 0.0017615
0.470121 0.00524413 6.25613e-06 -0.00940162 0.0017378
0.470125 0.00524679 -1.75046e-06 -0.0094196 0.0017407
0.470123 0.00525791 -1.02291e-05 -0.00940761 0.0017615
0.470125 0.00526371 -2.08753e-06 -0.0094136 0.001764
0.470128 0.00527201 -1.0269e-05 -0.00943757 0.0017675
0.470123 0.00528612 -1.04606e-05 -0.00940761 0.0017495
0.470119 0.00529723 -1.87114e-05 -0.00938963 0.0017823
0.470122 0.00530023 -1.07715e-05 -0.00939563 0.0017555
0.470123 0.00530605 -2.74851e-06 -0.00940761 0.0017227
0.470123 0.00531434 -1.08632e-05 -0.00940761 0.0017135
0.470125 0.00532829 -1.938e-05 -0.00941959 0.0017523
0.470126 0.00533409 -1.10749e-05 -0.00944955 0.0017195
0.470117 0.00534255 -1.12058e-05 -0.00939563 0.0017255
0.47012 0.00535135 4.87565e-06 -0.00940162 0.0017018
0.470122 0.00536213 -1.9437e-05 -0.00940761 0.001728
0.470122 0.00537076 -1.14407e-05 -0.00942559 0.0017135
0.470128 0.00537906 -1.96694e-05 -0.00944955 0.0017283
0.470119 0.00539598 -1.99521e-05 -0.00940162 0.0017403
0.470124 0.0054159 -1.20726e-05 -0.00941959 0.0017374
0.470124 0.00543018 -4.29838e-06 -0.0094136 0.0017346
0.470118 0.0054441 -1.24143e-05 -0.00938963 0.0017494
0.470126 0.0054554 -1.27545e-05 -0.00941959 0.0017494
0.470126 0.00546685 -4.72656e-06 -0.00943757 0.001740
0.470123 0.00547514 -1.27869e-05 -0.0094136 0.0017194
0.47012 0.00548941 -4.73272e-06 -0.0094136 0.0017166
0.470124 0.00550335 -1.30722e-05 -0.00942559 0.0017194
0.470119 0.00551763 -5.30411e-06 -0.0094136 0.001716
0.470119 0.0055314 -2.17305e-05 -0.00941361 0.0017282
0.470123 0.00554584 -5.58659e-06 -0.00943158 0.0017165
0.470122 0.00556246 -2.26083e-05 -0.00943158 0.0017462
0.47012 0.00557954 -1.44708e-05 -0.00942559 0.0017373
0.470119 0.00559631 -2.30679e-05 -0.00942559 0.0017462
0.470118 0.00562751 -1.55877e-05 -0.0094136 0.0017553
0.470123 0.00564179 -7.4628e-06 -0.00944356 0.0017404
0.470119 0.00566136 -1.57563e-05 -0.00942559 0.0017553
0.470119 0.00567847 -8.18323e-06 -0.00941959 0.0017464
0.470122 0.00569557 -2.82302e-07 -0.00940761 0.001725
0.470119 0.00570933 -1.64746e-05 -0.0094196 0.0017492
0.470119 0.0057266 -8.18636e-07 -0.00941959 0.0017315
0.470115 0.00574319 -1.7229e-05 -0.00940162 0.0017492
0.47012 0.00575994 -2.52506e-05 -0.00941361 0.001758
0.470125 0.0057744 -9.25985e-06 -0.00944356 0.0017224
0.470116 0.00579114 -1.7653e-05 -0.00941361 0.0017432
0.470117 0.00581107 -1.00581e-05 -0.00940162 0.0017403
0.470115 0.00584774 -1.04275e-05 -0.0094136 0.0017343
0.470118 0.00586452 -1.90195e-05 -0.00941361 0.0017431
0.470116 0.00588426 -1.91752e-05 -0.00941361 0.0017371
0.470116 0.00590417 -1.12924e-05 -0.00940761 0.0017343
0.470122 0.00592376 -1.94959e-05 -0.00943159 0.0017371
0.470118 0.00594085 -1.16412e-05 -0.00942559 0.001728
0.470113 0.00596043 -2.01723e-05 -0.00941961 0.0017311
0.470116 0.00598301 -2.05664e-05 -0.00941961 0.0017311
0.470118 0.00600277 -2.10422e-05 -0.0094316 0.001737
0.470116 0.00602799 -2.94587e-05 -0.00941363 0.0017399
0.470117 0.00605072 -2.14745e-05 -0.00942561 0.0017310
0.470111 0.00607045 -2.17085e-05 -0.00940164 0.0017370
0.470115 0.00609022 -2.21118e-05 -0.00941962 0.0017310
0.470118 0.00613836 -1.47988e-05 -0.00941961 0.0017281
0.470116 0.0061576 -3.9244e-05 -0.00942564 0.0017606
0.470112 0.00618067 -1.54194e-05 -0.00940762 0.0017341
0.470108 0.00620306 -2.39345e-05 -0.00938966 0.0017429
0.470116 0.00622266 -3.20499e-05 -0.00941964 0.0017338
0.47011 0.00642016 -3.5259e-05 -0.00941966 0.0017456
0.470106 0.00644855 -2.81252e-05 -0.00940167 0.0017487
0.470112 0.00647379 -3.65287e-05 -0.00942565 0.001763
0.470108 0.00649934 -2.88569e-05 -0.00940766 0.0017607
0.470105 0.00653302 -3.74089e-05 -0.00940768 0.0017695
0.470106 0.0065868 -3.0254e-05 -0.00941366 0.0017666
0.470108 0.0066152 -2.2667e-05 -0.00941365 0.0017458
0.470106 0.0066404 -3.08177e-05 -0.00942565 0.0017606
0.470104 0.00666862 -3.13636e-05 -0.00941367 0.0017486
0.470107 0.00669949 -3.96584e-05 -0.00943167 0.0017634
0.470105 0.00672504 -3.1906e-05 -0.00940169 0.0017366
0.470107 0.00675643 -1.66528e-05 -0.00941364 0.0017488
0.470107 0.00678712 -3.29823e-05 -0.00943166 0.0017605
0.470105 0.00681549 -2.51538e-05 -0.00941966 0.001739
0.470103 0.00684902 -4.21657e-05 -0.00940173 0.0017693
0.470101 0.00688005 -4.2738e-05 -0.00939574 0.0017753
0.470103 0.00691425 -2.69532e-05 -0.00941967 0.001757
0.470108 0.00694249 -2.74277e-05 -0.00944963 0.0017575
0.470108 0.00697618 -3.60442e-05 -0.00944367 0.0017783
0.470106 0.00704107 -3.70362e-05 -0.0094257 0.0017723
0.470101 0.00707473 -4.57923e-05 -0.00938379 0.0017931
0.470104 0.00710314 -3.79762e-05 -0.00943769 0.0017603
0.470101 0.00713698 -3.85872e-05 -0.00940774 0.0017722
0.470102 0.00717101 -3.08498e-05 -0.00942569 0.0017514
0.470102 0.00720487 -3.13865e-05 -0.0094197 0.001763
0.470103 0.00723891 -2.41231e-05 -0.00941368 0.0017665
0.470103 0.00727276 -2.4467e-05 -0.00942567 0.0017545
0.470099 0.00731191 -4.14609e-05 -0.00940776 0.0017961
0.470101 0.00734579 -4.19981e-05 -0.00941376 0.0017601
0.470102 0.00737964 -4.2248e-05 -0.00942575 0.0017841
0.4701 0.00741632 -4.29927e-05 -0.00943175 0.0018020
0.470108 0.00748442 -2.77567e-05 -0.00947963 0.0017723
0.4701 0.0075209 -3.67466e-05 -0.00941975 0.0017751
0.470101 0.00755492 -2.90661e-05 -0.0094317 0.001766
0.470101 0.0075941 -4.58903e-05 -0.00942579 0.0017839
0.470107 0.00762832 -3.00667e-05 -0.00944969 0.0017662
0.470099 0.00766778 -3.08077e-05 -0.00941374 0.0017542
0.470102 0.00770448 -3.13783e-05 -0.00943172 0.0017482
0.470099 0.00774962 -3.2367e-05 -0.00940177 0.0017601
0.470101 0.0077805 -4.08193e-05 -0.00942579 0.00176
0.470104 0.00782285 -4.16116e-05 -0.00944377 0.0017689
0.470106 0.00786237 -4.22072e-05 -0.00944977 0.0017689
0.470103 0.0078962 -4.24106e-05 -0.00944378 0.0017689
0.470101 0.00793286 -4.28456e-05 -0.00943181 0.0017629
0.470099 0.00797784 -5.21337e-05 -0.00941987 0.001783
0.470096 0.00805682 -5.31179e-05 -0.00940791 0.0017716
0.4701 0.00809122 -2.93471e-05 -0.00944373 0.0017331
0.470101 0.00813305 -5.41643e-05 -0.00944987 0.0017656
0.470102 0.00817837 -4.69114e-05 -0.00944384 0.0017567
0.470095 0.00822098 -3.14831e-05 -0.00941979 0.0017450
0.470102 0.00826003 -5.6149e-05 -0.00945589 0.0017715
0.470095 0.00830264 -4.0744e-05 -0.00942584 0.001759
0.470099 0.00834201 -4.93821e-05 -0.00943788 0.0017686
0.470097 0.00838731 -4.2058e-05 -0.00944384 0.0017597
0.470096 0.00842996 -2.65847e-05 -0.00942577 0.0017480
0.470099 0.00847479 -4.34926e-05 -0.00944385 0.0017776
0.470097 0.0085566 -4.43201e-05 -0.00944387 0.0017596
0.470096 0.00860141 -6.12858e-05 -0.00944399 0.001777
0.470094 0.0086527 -3.80819e-05 -0.00943186 0.0017507
0.470096 0.00870333 -4.69226e-05 -0.00943791 0.001783
0.470098 0.0087372 -4.73038e-05 -0.00943792 0.001771
0.470098 0.00878801 -4.83141e-05 -0.00943194 0.0017714
0.470096 0.00883048 -4.06725e-05 -0.00943789 0.0017446
0.470095 0.0088758 -3.34419e-05 -0.00943784 0.0017477
0.470093 0.00892341 -5.03356e-05 -0.00944396 0.0017713
0.470095 0.0089714 -5.11626e-05 -0.009426 0.0017653
0.470091 0.00902217 -5.22902e-05 -0.00942002 0.0017892
0.470096 0.00906753 -4.47736e-05 -0.00944993 0.001780
0.47009 0.00916044 -5.44212e-05 -0.00942605 0.0017592
0.470092 0.00920876 -3.90304e-05 -0.00943193 0.0017594
0.470093 0.00925957 -3.9893e-05 -0.00943793 0.0017474
0.470091 0.00931052 -3.29028e-05 -0.0094199 0.0017385
0.470093 0.00936398 -4.17359e-05 -0.00941998 0.0017773
0.470097 0.00941515 -2.62266e-05 -0.00944982 0.0017476
0.470094 0.00946292 -3.50727e-05 -0.00944391 0.0017504
0.470096 0.00951359 -4.43195e-05 -0.00944999 0.0017472
0.470093 0.00956734 -3.69723e-05 -0.00943794 0.0017443
0.470092 0.00961513 -4.58556e-05 -0.00943204 0.0017591
0.470095 0.00966895 -3.85486e-05 -0.00944995 0.001756
0.470099 0.00976809 -2.38043e-05 -0.00944983 0.0017445
0.470093 0.00982165 -2.47966e-05 -0.00943786 0.001738
0.470097 0.00987249 -2.57612e-05 -0.00943189 0.0017264
0.470092 0.00992873 -3.51303e-05 -0.00942599 0.0017592
0.470094 0.00997672 -3.57279e-05 -0.00943199 0.0017412
0.470096 0.0100413 -5.28299e-05 -0.00945014 0.0017888
0.4701 0.0100925 -3.72017e-05 -0.00945599 0.0017591
0.470097 0.0101466 -1.39444e-05 -0.00944977 0.0017385
0.470096 0.010197 -3.07375e-05 -0.00944995 0.0017442
0.470094 0.0103069 -4.09236e-05 -0.0094201 0.0017709
0.470095 0.0103692 -3.40473e-05 -0.00943801 0.0017860
0.470096 0.0104201 -2.64307e-05 -0.00944993 0.0017532
0.470095 0.0104766 -2.73193e-05 -0.00944395 0.0017531
0.470094 0.0105385 -3.65763e-05 -0.00943806 0.0017859
0.470094 0.0105924 -2.10692e-05 -0.00943191 0.0017622
0.470095 0.0106431 -2.98566e-05 -0.00943801 0.0017350
0.470096 0.0107052 -3.08207e-05 -0.009456 0.00177
0.470092 0.0107619 -1.55927e-05 -0.00941988 0.0017412
0.470095 0.0108209 -3.25014e-05 -0.00945004 0.0017649
0.470095 0.0109422 -3.43704e-05 -0.00945008 0.0017828
0.470094 0.0110015 -3.52615e-05 -0.00944411 0.0017887
0.470088 0.0110555 -1.21878e-05 -0.00938991 0.0017562
0.470094 0.0111145 -2.84805e-05 -0.00944404 0.0017678
0.470087 0.0111737 -2.97219e-05 -0.0094141 0.0017858
0.47009 0.0112358 -3.06879e-05 -0.00941412 0.001773
0.470093 0.0112953 -2.31023e-05 -0.00943801 0.0017709
0.470092 0.0113572 -3.22491e-05 -0.00941416 0.001791
0.470094 0.0114757 -3.36313e-05 -0.00942618 0.0017796
0.470094 0.0115378 -3.45449e-05 -0.0094322 0.001779
0.470096 0.0115946 -1.88563e-05 -0.009432 0.001749
0.470093 0.0116563 -3.62019e-05 -0.00942025 0.0017675
0.47009 0.0117187 -2.12625e-05 -0.00940209 0.0017498
0.470094 0.0117807 -2.95015e-05 -0.00945015 0.0017706
0.470092 0.0119049 -3.19053e-05 -0.00941424 0.0017585
0.470091 0.0119699 -2.45107e-05 -0.00943213 0.0017436
0.470095 0.0120292 -2.51578e-05 -0.00943814 0.0017376
0.47009 0.0120913 -2.62094e-05 -0.00943816 0.0017375
0.470096 0.0121619 -2.69569e-05 -0.00944418 0.0017555
0.470097 0.012221 -3.59753e-05 -0.00945031 0.0017463
0.470096 0.0123455 -2.18074e-05 -0.00943214 0.0017405
0.470097 0.0124133 -2.30165e-05 -0.00943217 0.001752
0.470093 0.0124753 -2.35022e-05 -0.0094262 0.0017404
0.470095 0.0125429 -3.26017e-05 -0.00942035 0.0017612
0.470092 0.0126134 -3.43383e-05 -0.00940241 0.0017791
0.470095 0.0126814 -2.66474e-05 -0.00943227 0.0017583
0.470095 0.0127436 -1.91699e-05 -0.00944415 0.0017614
0.470093 0.0128138 -3.63252e-05 -0.00943843 0.0017970
0.470093 0.0128791 -2.11836e-05 -0.00942622 0.0017613
0.470095 0.012944 -2.18886e-05 -0.00942624 0.001767
0.470094 0.0130851 -2.42808e-05 -0.0094263 0.0018031
0.470093 0.0131559 -1.73991e-05 -0.00941422 0.0017762
0.470095 0.0132233 -3.42326e-05 -0.00943248 0.0018059
0.470094 0.0132882 -3.52622e-05 -0.00942651 0.0017998
0.470092 0.0133619 -2.04745e-05 -0.00942029 0.0017821
0.470095 0.0134292 -4.54825e-05 -0.0094327 0.0018206
0.470099 0.0135088 -2.2239e-05 -0.0094503 0.0018180
0.470093 0.0135792 -2.33809e-05 -0.00943236 0.0018239
0.470099 0.0137177 -2.53071e-05 -0.00945039 0.0018178
0.470095 0.0137854 -2.64733e-05 -0.00943844 0.0018298
0.470099 0.0138615 -3.54535e-05 -0.00946258 0.001844
0.470095 0.013932 -3.6563e-05 -0.00944463 0.0018505
0.470099 0.0140028 -2.91984e-05 -0.00946849 0.0018476
0.470101 0.0141466 -3.94572e-05 -0.00945072 0.001862
0.470101 0.014223 -3.23688e-05 -0.00945061 0.001859
0.470094 0.0142964 -2.56461e-05 -0.00943252 0.0018506
0.470097 0.0143726 -3.51634e-05 -0.00944469 0.0018773
0.470095 0.0144406 -1.98518e-05 -0.00943843 0.0018356
0.470098 0.0145195 -2.90536e-05 -0.0094506 0.0018684
0.470097 0.0145926 -4.66412e-05 -0.00943897 0.0018621
0.470094 0.014737 -2.42391e-05 -0.00943857 0.0018414
0.470098 0.0148161 -2.54112e-05 -0.00945658 0.001853
0.470097 0.0148924 -2.65637e-05 -0.00946261 0.0018593
0.470098 0.0149688 -1.96362e-05 -0.00946249 0.0018324
0.470101 0.0150449 -2.85837e-05 -0.00946867 0.0018472
0.470096 0.015121 -3.04427e-05 -0.00944475 0.0018651
0.470096 0.0151973 -3.19945e-05 -0.00944479 0.0018711
0.470094 0.0152763 -3.33606e-05 -0.00943884 0.0018830
0.470095 0.0154346 -2.74677e-05 -0.00943876 0.0018860
0.470094 0.0155109 -2.05838e-05 -0.00944462 0.0018951
0.47009 0.0155869 -3.03066e-05 -0.00940888 0.0018859
0.470094 0.0156662 -2.23319e-05 -0.00945068 0.0018890
0.470087 0.0157449 -3.24328e-05 -0.00941495 0.0019098
0.470093 0.0158215 -2.41967e-05 -0.00945675 0.0019189
0.470096 0.0159037 -9.66609e-06 -0.00944446 0.0018952
0.470091 0.015985 -3.60955e-05 -0.00940909 0.0019276
0.470095 0.0161462 -3.00583e-05 -0.00942697 0.001948
0.470093 0.0162281 -3.1271e-05 -0.009439 0.0019546
0.470094 0.01631 -3.20603e-05 -0.00945702 0.0019605
0.470095 0.0163834 -3.317e-05 -0.00943309 0.0019365
0.470096 0.0164597 -3.41234e-05 -0.00945111 0.001954
0.470099 0.0165416 -3.50722e-05 -0.00946913 0.0019484
0.470097 0.0166208 -2.86654e-05 -0.00944503 0.0019275
0.470097 0.0167027 -2.94419e-05 -0.00946304 0.001945
0.470099 0.0167905 -2.28612e-05 -0.0094689 0.0019545
0.4701 0.0168696 -2.35936e-05 -0.00948691 0.0019425
