0,0,1,0,0.694279314,-0.719705658,0,0,0.719705658,0.694279314,0,0,-0.120799115,-0.133239061,0.996583213,1
0,0,1,0,0.727167669,-0.68645989,0,0,0.68645989,0.727167669,0,0,-0.114517613,-0.139168918,0.996583213,1
0,0,1,0,0.758692597,-0.651448804,0,0,0.651448804,0.758692597,0,0,-0.107988285,-0.144775303,0.996583213,1
0,0,1,0,0.78875284,-0.614710467,0,0,0.614710467,0.78875284,0,0,-0.101225944,-0.150045498,0.996583213,1
0,0,1,0,0.817244556,-0.576291016,0,0,0.576291016,0.817244556,0,0,-0.094245931,-0.154967549,0.996583213,1
0,0,1,0,0.844062068,-0.53624549,0,0,0.53624549,0.844062068,0,0,-0.087064079,-0.159530288,0.996583213,1
0,0,1,0,0.86909877,-0.494638583,0,0,0.494638583,0.86909877,0,0,-0.079696682,-0.163723366,0.996583213,1
0,0,1,0,0.892248195,-0.451545301,0,0,0.451545301,0.892248195,0,0,-0.072160452,-0.167537271,0.996583213,1
0,0,1,0,0.913405221,-0.407051474,0,0,0.407051474,0.913405221,0,0,-0.064472486,-0.170963349,0.996583213,1
0,0,1,0,0.932467408,-0.361254111,0,0,0.361254111,0.932467408,0,0,-0.056650224,-0.17399383,0.996583213,1
0,0,1,0,0.949336442,-0.314261548,0,0,0.314261548,0.949336442,0,0,-0.04871141,-0.176621838,0.996583213,1
0,0,1,0,0.963919647,-0.266193378,0,0,0.266193378,0.963919647,0,0,-0.040674056,-0.178841411,0.996583213,1
0,0,1,0,0.976131544,-0.21718013,0,0,0.21718013,0.976131544,0,0,-0.032556392,-0.180647515,0.996583213,1
0,0,1,0,0.985895396,-0.167362687,0,0,0.167362687,0.985895396,0,0,-0.024376836,-0.182036053,0.996583213,1
0,0,1,0,0.993144698,-0.116891439,0,0,0.116891439,0.993144698,0,0,-0.016153941,-0.183003873,0.996583213,1
0,0,1,0,0.997824569,-0.065925174,0,0,0.065925174,0.997824569,0,0,-0.007906363,-0.183548782,0.996583213,1
0,0,1,0,0.99989298,-0.014629719,0,0,0.014629719,0.99989298,0,0,0.000347189,-0.183669542,0.996583213,1
0,0,1,0,0.99932178,0.036823633,0,0,-0.036823633,0.99932178,0,0,0.008587992,-0.18336588,0.996583213,1
0,0,1,0,0.996097482,0.088259881,0,0,-0.088259881,0.996097482,0,0,0.01679735,-0.182638484,0.996583213,1
0,0,1,0,0.99022176,0.139502206,0,0,-0.139502206,0.99022176,0,0,0.024956641,-0.181489005,0.996583213,1
0,0,1,0,0.981711651,0.190373932,0,0,-0.190373932,0.981711651,0,0,0.033047356,-0.17992005,0.996583213,1
0,0,1,0,0.970599433,0.24070052,0,0,-0.24070052,0.970599433,0,0,0.041051139,-0.177935179,0.996583213,1
0,0,1,0,0.956932199,0.290311499,0,0,-0.290311499,0.956932199,0,0,0.048949835,-0.175538894,0.996583213,1
0,0,1,0,0.940771126,0.339042311,0,0,-0.339042311,0.940771126,0,0,0.056725524,-0.172736632,0.996583213,1
